library,specimen_id,sample_accession,experiment_accession,run_accession,ncbi_taxid,scientific_name,family_taxid,family_name,country,prefix
CDM:BCY,TROM_V_147327,SAMEA9098434,ERX7831399,ERR8268463,271554,Cerastium_arcticum,3568,Caryophyllaceae,Norway,TV147327
BMB:EK,TROM_V_147424,SAMEA9098435,ERX7831400,ERR8268464,1734429,Rumex_acetosella_subsp_acetosella,3615,Polygonaceae,Norway,TV147424
CDM:AZL,TROM_V_148775,SAMEA9098437,ERX7831401,ERR8268465,54415,Lamprocapnos_spectabilis,3465,Papaveraceae,Norway,TV148775
CDM:BGS,TROM_V_148871,SAMEA9098438,ERX7831402,ERR8268466,3617,Fagopyrum_esculentum,3615,Polygonaceae,Norway,TV148871
BXA:ANF,TROM_V_148877,SAMEA9098439,ERX7831403,ERR8268467,1640889,Scilla_forbesii,44985,Hyacinthaceae,Norway,TV148877
CDM:AYY,TROM_V_148895,SAMEA9098440,ERX7831404,ERR8268468,189220,Ligularia_stenocephala,4210,Asteraceae,Norway,TV148895
BXA:BRB,TROM_V_148926,SAMEA9098441,ERX7831405,ERR8268469,3002674,Petrosedum_forsterianum,3781,Crassulaceae,Norway,TV148926
CDM:BBK,TROM_V_148927,SAMEA9098442,ERX7831406,ERR8268470,3728,Sinapis_alba,3700,Brassicaceae,Norway,TV148927
CDM:AYD,TROM_V_149742,SAMEA9098443,ERX7831407,ERR8268471,3726,Raphanus_sativus,3700,Brassicaceae,Norway,TV149742
CDM:BHM,TROM_V_150099,SAMEA9098444,ERX7831408,ERR8268472,715723,Galium_triflorum,24966,Rubiaceae,Norway,TV150099
CDM:AEK,TROM_V_152143,SAMEA9098445,ERX7831409,ERR8268473,55479,Luronium_natans,4449,Alismataceae,Denmark,TV152143
CDM:BBS,TROM_V_155652,SAMEA9098446,ERX7831410,ERR8268474,2720589,Salix_repens_subsp_rosmarinifolia,3688,Salicaceae,Finland,TV155652
CDM:ACC,TROM_V_15640,SAMEA9098448,ERX7831411,ERR8268475,53169,Scutellaria_galericulata,4136,Lamiaceae,Norway,TV15640
CDM:BEI,TROM_V_156738,SAMEA9098449,ERX7831412,ERR8268476,984867,Consolida_regalis,3440,Ranunculaceae,Sweden,TV156738
CDM:BBE,TROM_V_157274,SAMEA9098450,ERX7831413,ERR8268477,691236,Scandosorbus_intermedia,3745,Rosaceae,Denmark,TV157274
CDM:BEQ,TROM_V_157281,SAMEA9098451,ERX7831414,ERR8268478,690321,Cotoneaster_integerrimus,3745,Rosaceae,Sweden,TV157281
CDM:BFB,TROM_V_157309,SAMEA9098452,ERX7831415,ERR8268479,298643,Crataegus_laevigata,3745,Rosaceae,Denmark,TV157309
CDM:AXC,TROM_V_157372,SAMEA9098453,ERX7831416,ERR8268480,97007,Trifolium_alpestre,3803,Fabaceae,Denmark,TV157372
CDM:AWB,TROM_V_157666,SAMEA9098454,ERX7831417,ERR8268481,1042234,Vicia_villosa_subsp_varia,3803,Fabaceae,Denmark,TV157666
CDM:BDD,TROM_V_157690,SAMEA9098455,ERX7831418,ERR8268482,1095360,Ceratocapnos_claviculata,3465,Papaveraceae,Denmark,TV157690
CDM:BFI,TROM_V_157776,SAMEA9098456,ERX7831419,ERR8268483,1268172,Dianthus_arenarius_subsp_borussicus,3568,Caryophyllaceae,Finland,TV157776
CDM:AWU,TROM_V_157900,SAMEA9098457,ERX7831420,ERR8268484,476039,Thalictrum_minus,3440,Ranunculaceae,Finland,TV157900
CDM:ADU,TROM_V_157952,SAMEA9098458,ERX7831421,ERR8268485,463625,Drosera_intermedia,4360,Droseraceae,Finland,TV157952
CDM:BHT,TROM_V_157990,SAMEA9098460,ERX7831422,ERR8268486,379943,Geranium_columbinum,4027,Geraniaceae,Denmark,TV157990
CDM:BHU,TROM_V_158034,SAMEA9098461,ERX7831423,ERR8268487,379952,Geranium_phaeum,4027,Geraniaceae,Denmark,TV158034
CDM:BIK,TROM_V_158089,SAMEA9098462,ERX7831424,ERR8268488,119601,Hippuris_x_lanceolata,156152,Plantaginaceae,Norway,TV158089
CDM:BIE,TROM_V_158162,SAMEA9098463,ERX7831425,ERR8268489,1336681,Helianthemum_oelandicum_subsp_incanum,69450,Cistaceae,Sweden,TV158162
CDM:AGC,TROM_V_158375,SAMEA9098464,ERX7831426,ERR8268490,93815,Chimaphila_umbellata,4345,Ericaceae,Finland,TV158375
CDM:BDY,TROM_V_158377,SAMEA9098465,ERX7831427,ERR8268491,93815,Chimaphila_umbellata,4345,Ericaceae,Finland,TV158377
CDM:BHB,TROM_V_158680,SAMEA9098466,ERX7831428,ERR8268492,457138,Galeopsis_angustifolia,4136,Lamiaceae,Sweden,TV158680
CDM:BHD,TROM_V_158688,SAMEA9098467,ERX7831429,ERR8268493,1081552,Galeopsis_segetum,4136,Lamiaceae,Denmark,TV158688
CDM:BHC,TROM_V_158693,SAMEA9098468,ERX7831430,ERR8268494,1030043,Galeopsis_ladanum,4136,Lamiaceae,Denmark,TV158693
CDM:BAY,TROM_V_158924,SAMEA9098470,ERX7831431,ERR8268495,194207,Stachys_arvensis,4136,Lamiaceae,Denmark,TV158924
CDM:AWO,TROM_V_158977,SAMEA9098471,ERX7831432,ERR8268496,74693,Veronica_anagallis-aquatica,156152,Plantaginaceae,Denmark,TV158977
CDM:AWM,TROM_V_159002,SAMEA9098472,ERX7831433,ERR8268497,39418,Veronica_catenata,156152,Plantaginaceae,Denmark,TV159002
CDM:AWK,TROM_V_159014,SAMEA9098473,ERX7831434,ERR8268498,189991,Veronica_filiformis,156152,Plantaginaceae,Finland,TV159014
CDM:AZJ,TROM_V_159212,SAMEA9098474,ERX7831435,ERR8268499,313104,Lathyrus_palustris,3803,Fabaceae,Norway,TV159212
BXA:BPK,TROM_V_159296,SAMEA9098475,ERX7831436,ERR8268500,195138,Veronica_scutellata,156152,Plantaginaceae,Norway,TV159296
CDM:BFP,TROM_V_159787,SAMEA9098476,ERX7831437,ERR8268501,398308,Dipsacus_strigosus,4200,Caprifoliaceae,Finland,TV159787
CDM:BFO,TROM_V_159792,SAMEA9098477,ERX7831438,ERR8268502,183561,Dipsacus_fullonum,4200,Caprifoliaceae,Sweden,TV159792
CDM:BBG,TROM_V_159843,SAMEA9098478,ERX7831439,ERR8268503,330183,Solidago_gigantea,4210,Asteraceae,Denmark,TV159843
CDM:BBF,TROM_V_159847,SAMEA9098480,ERX7831440,ERR8268504,59297,Solidago_canadensis,4210,Asteraceae,Sweden,TV159847
CDM:BDP,TROM_V_161500,SAMEA9098481,ERX7831441,ERR8268505,244509,Oxybasis_glauca,1804623,Chenopodiaceae,Norway,TV161500
CDM:BDV,TROM_V_161505,SAMEA9098482,ERX7831442,ERR8268506,1856634,Chenopodium_probstii,1804623,Chenopodiaceae,Sweden,TV161505
CDM:BDU,TROM_V_161506,SAMEA9098483,ERX7831443,ERR8268507,2835592,Chenopodium_desiccatum_var_leptophylloides,1804623,Chenopodiaceae,Sweden,TV161506
CDM:BDT,TROM_V_161526,SAMEA9098484,ERX7831444,ERR8268508,1072226,Chenopodium_opulifolium,1804623,Chenopodiaceae,Sweden,TV161526
CDM:BDS,TROM_V_161533,SAMEA9098485,ERX7831445,ERR8268509,46091,Chenopodiastrum_murale,1804623,Chenopodiaceae,Sweden,TV161533
CDM:BDQ,TROM_V_161542,SAMEA9098486,ERX7831446,ERR8268510,434243,Chenopodiastrum_hybridum,1804623,Chenopodiaceae,Norway,TV161542
CDM:BDR,TROM_V_161552,SAMEA9098487,ERX7831447,ERR8268511,1856630,Chenopodium_karoi,1804623,Chenopodiaceae,Sweden,TV161552
BMB:PC,TROM_V_162365,SAMEA9098489,ERX7831448,ERR8268512,57947,Sibbaldia_procumbens,3745,Rosaceae,Norway,TV162365
BMB:CF,TROM_V_162420,SAMEA9098490,ERX7831449,ERR8268513,77064,Salix_herbacea,3688,Salicaceae,Norway,TV162420
CDM:AOH,TROM_V_162479,SAMEA9098491,ERX7831450,ERR8268514,140805,Carex_digitata,4609,Cyperaceae,Norway,TV162479
CDM:AWN,TROM_V_162644,SAMEA9098492,ERX7831451,ERR8268515,165325,Veronica_alpina,156152,Plantaginaceae,Norway,TV162644
CDM:AYN,TROM_V_163137,SAMEA9098493,ERX7831452,ERR8268516,22694,Papaver_orientale,3465,Papaveraceae,Norway,TV163137
CDM:AWE,TROM_V_163589,SAMEA9098494,ERX7831453,ERR8268517,347192,Vicia_lathyroides,3803,Fabaceae,Denmark,TV163589
CDM:BFN,TROM_V_163819,SAMEA9098495,ERX7831454,ERR8268518,264416,Diplotaxis_tenuifolia,3700,Brassicaceae,Denmark,TV163819
CDM:BGO,TROM_V_164063,SAMEA9098496,ERX7831455,ERR8268519,756618,Euphorbia_exigua,3977,Euphorbiaceae,Denmark,TV164063
CDM:AXA,TROM_V_164220,SAMEA9098497,ERX7831456,ERR8268520,49576,Torilis_japonica,4037,Apiaceae,Sweden,TV164220
CDM:AAA,TROM_V_164223,SAMEA9098498,ERX7831457,ERR8268521,54827,Berula_erecta,4037,Apiaceae,Denmark,TV164223
CDM:ABK,TROM_V_164301,SAMEA9098500,ERX7831458,ERR8268522,478958,Helianthemum_nummularium,69450,Cistaceae,Denmark,TV164301
CDM:BFY,TROM_V_164313,SAMEA9098501,ERX7831459,ERR8268523,1922202,Elatine_orthosperma,125023,Elatinaceae,Sweden,TV164313
CDM:BEC,TROM_V_164342,SAMEA9098502,ERX7831460,ERR8268524,238265,Clarkia_pulchella,3934,Onagraceae,Norway,TV164342
BXA:CGV,TROM_V_164769,SAMEA9098503,ERX7831461,ERR8268525,519063,Myosotis_laxa_subsp_baltica,21571,Boraginaceae,Norway,TV164769
CDM:BBN,TROM_V_165055,SAMEA9098504,ERX7831462,ERR8268526,1534595,Scutellaria_hastifolia,4136,Lamiaceae,Finland,TV165055
CDM:AYG,TROM_V_165224,SAMEA9098505,ERX7831463,ERR8268527,1233968,Ranunculus_subborealis_subsp_subborealis,3440,Ranunculaceae,Norway,TV165224
BXA:BTQ,TROM_V_165252,SAMEA9098506,ERX7831464,ERR8268528,241230,Carex_rostrata,4609,Cyperaceae,Norway,TV165252
BXA:BTN,TROM_V_165293,SAMEA9098507,ERX7831465,ERR8268529,1891466,Carex_aquatilis_subsp_stans,4609,Cyperaceae,Norway,TV165293
CDM:AWQ,TROM_V_165506,SAMEA9098508,ERX7831466,ERR8268530,192276,Utricularia_australis,4196,Lentibulariaceae,Sweden,TV165506
BMB:EM,TROM_V_166220,SAMEA9098510,ERX7831467,ERR8268531,284366,Oxyria_digyna,3615,Polygonaceae,Norway,TV166220
CDM:ABP,TROM_V_16639,SAMEA9098511,ERX7831468,ERR8268532,314568,Geranium_bohemicum,4027,Geraniaceae,Norway,TV16639
CDM:APR,TROM_V_166902,SAMEA9098512,ERX7831469,ERR8268533,41931,Botrychium_simplex,13828,Ophioglossaceae,Sweden,TV166902
CDM:BIG,TROM_V_167060,SAMEA9098513,ERX7831470,ERR8268534,261776,Helichrysum_arenarium,4210,Asteraceae,Sweden,TV167060
CDM:BID,TROM_V_167070,SAMEA9098514,ERX7831471,ERR8268535,376799,Atriplex_portulacoides,1804623,Chenopodiaceae,Denmark,TV167070
CDM:BGV,TROM_V_167118,SAMEA9098515,ERX7831472,ERR8268536,52469,Falcaria_vulgaris,4037,Apiaceae,Denmark,TV167118
CDM:BGM,TROM_V_167282,SAMEA9098516,ERX7831473,ERR8268537,102770,Eupatorium_cannabinum,4210,Asteraceae,Sweden,TV167282
CDM:AXY,TROM_V_170059,SAMEA9098517,ERX7831474,ERR8268538,157082,Rorippa_austriaca,3700,Brassicaceae,Denmark,TV170059
CDM:BFM,TROM_V_170182,SAMEA9098519,ERX7831475,ERR8268539,360583,Diplotaxis_muralis,3700,Brassicaceae,Norway,TV170182
CDM:AYR,TROM_V_170328,SAMEA9098520,ERX7831476,ERR8268540,213833,Oxalis_stricta,4033,Oxalidaceae,Denmark,TV170328
CDM:AVX,TROM_V_170714,SAMEA9098521,ERX7831477,ERR8268541,141524,Vincetoxicum_hirundinaria,4056,Apocynaceae,Finland,TV170714
CDM:BBH,TROM_V_171468,SAMEA9098523,ERX7831478,ERR8268542,45839,Solanum_rostratum,4070,Solanaceae,Norway,TV171468
CDM:BGR,TROM_V_171573,SAMEA9098524,ERX7831479,ERR8268543,2835576,Euphrasia_dunensis,91896,Orobanchaceae,Denmark,TV171573
CDM:BBO,TROM_V_171595,SAMEA9098525,ERX7831480,ERR8268544,942083,Scrophularia_umbrosa,4149,Scrophulariaceae,Denmark,TV171595
CDM:AXS,TROM_V_172044,SAMEA9098526,ERX7831481,ERR8268545,52310,Rudbeckia_laciniata,4210,Asteraceae,Norway,TV172044
CDM:BAA,TROM_V_172058,SAMEA9098527,ERX7831482,ERR8268546,318068,Xanthium_strumarium,4210,Asteraceae,Sweden,TV172058
CDM:BHE,TROM_V_172063,SAMEA9098529,ERX7831483,ERR8268547,183030,Galinsoga_quadriradiata,4210,Asteraceae,Denmark,TV172063
CDM:AAC,TROM_V_172102,SAMEA9098530,ERX7831484,ERR8268548,669130,Artemisia_maritima,4210,Asteraceae,Denmark,TV172102
CDM:BJS,TROM_V_172137,SAMEA9098531,ERX7831485,ERR8268549,58656,Hypochaeris_radicata,4210,Asteraceae,Denmark,TV172137
CDM:AVA,TROM_V_17215,SAMEA9098532,ERX7831486,ERR8268550,147937,Asplenium_marinum,41972,Aspleniaceae,Norway,TV17215
CDM:BAF,TROM_V_172827,SAMEA9098533,ERX7831487,ERR8268551,2835581,Taraxacum_stictophyllum,4210,Asteraceae,Norway,TV172827
CDM:BBJ,TROM_V_173050,SAMEA9098534,ERX7831488,ERR8268552,52573,Sium_latifolium,4037,Apiaceae,Denmark,TV173050
CDM:AXP,TROM_V_173397,SAMEA9098535,ERX7831489,ERR8268553,1546459,Rubus_radula,3745,Rosaceae,Sweden,TV173397
CDM:AWY,TROM_V_17390,SAMEA9098536,ERX7831490,ERR8268554,2065963,Thymus_praecox_subsp_arcticus,4136,Lamiaceae,Norway,TV17390
BXA:BQS,TROM_V_174035,SAMEA9098537,ERX7831491,ERR8268555,90363,Scrophularia_nodosa,4149,Scrophulariaceae,Norway,TV174035
CDM:AYE,TROM_V_174281,SAMEA9098538,ERX7831492,ERR8268556,22903,Ranunculus_trichophyllus,3440,Ranunculaceae,Norway,TV174281
BXA:BBQ,TROM_V_174282,SAMEA9098540,ERX7831493,ERR8268557,286964,Ranunculus_peltatus,3440,Ranunculaceae,Norway,TV174282
BXA:BNC,TROM_V_174797,SAMEA9098541,ERX7831494,ERR8268558,207865,Polystichum_lonchitis,29607,Dryopteridaceae,Norway,TV174797
CDM:BFV,TROM_V_17746,SAMEA9098542,ERX7831495,ERR8268559,92910,Echinops_sphaerocephalus,4210,Asteraceae,Norway,TV17746
CDM:AVW,TROM_V_17961,SAMEA9098543,ERX7831496,ERR8268560,429301,Vincetoxicum_rossicum,4056,Apocynaceae,Norway,TV17961
CDM:BFT,TROM_V_18815,SAMEA9098544,ERX7831497,ERR8268561,1150285,Dracocephalum_parviflorum,4136,Lamiaceae,Norway,TV18815
CDM:BFU,TROM_V_18816,SAMEA9098545,ERX7831498,ERR8268562,39297,Dracocephalum_ruyschiana,4136,Lamiaceae,Norway,TV18816
CDM:ADQ,TROM_V_18913,SAMEA9098546,ERX7831499,ERR8268563,644182,Epilobium_parviflorum,3934,Onagraceae,Norway,TV18913
CDM:BAZ,TROM_V_18926,SAMEA9098547,ERX7831500,ERR8268564,180010,Stachys_byzantina,4136,Lamiaceae,Norway,TV18926
CDM:AYK,TROM_V_200257,SAMEA9098549,ERX7831501,ERR8268565,278071,Ranunculus_flammula,3440,Ranunculaceae,Norway,TV200257
BXA:CEB,TROM_V_200727,SAMEA9098550,ERX7831502,ERR8268566,669715,Koeleria_asiatica,4479,Poaceae,Russia,TV200727
BXA:CJU,TROM_V_200741,SAMEA9098551,ERX7831503,ERR8268567,75707,Salix_bebbiana,3688,Salicaceae,Russia,TV200741
BXA:CEG,TROM_V_200750,SAMEA9098552,ERX7831504,ERR8268568,1149847,Salix_arbuscula,3688,Salicaceae,Russia,TV200750
CDM:ACJ,TROM_V_200761,SAMEA9098553,ERX7831505,ERR8268569,2005318,Thymus_talijevii_subsp_paucifolius,4136,Lamiaceae,Russia,TV200761
BXA:BMI,TROM_V_200849,SAMEA9098554,ERX7831506,ERR8268570,38494,Isoetes_echinospora,13837,Isoetaceae,Norway,TV200849
CDM:ADC,TROM_V_201180,SAMEA9098555,ERX7831507,ERR8268571,129741,Elymus_caninus,4479,Poaceae,Greenland,TV201180
CDM:BHR,TROM_V_201227,SAMEA9098557,ERX7831508,ERR8268572,1233973,Geranium_krylovii,4027,Geraniaceae,Russia,TV201227
CDM:AQB,TROM_V_201313,SAMEA9098558,ERX7831509,ERR8268573,29654,Zannichellia_palustris,16362,Potamogetonaceae,Russia,TV201313
CDM:ADW,TROM_V_201703,SAMEA9098559,ERX7831510,ERR8268574,1303111,Juncus_castaneus_subsp_leucochlamys,14101,Juncaceae,Greenland,TV201703
BXA:CLQ,TROM_V_201703,SAMEA9098559,ERX7831511,ERR8268575,1303111,Juncus_castaneus_subsp_leucochlamys,14101,Juncaceae,Greenland,TV201703
BXA:CHG,TROM_V_201826,SAMEA9098560,ERX7831512,ERR8268576,1981220,Erigeron_peregrinus,4210,Asteraceae,USA,TV201826
CDM:AGA,TROM_V_201849,SAMEA9098561,ERX7831513,ERR8268577,2666089,Micranthes_nelsoniana_var_nelsoniana,3792,Saxifragaceae,USA,TV201849
CDM:AFX,TROM_V_201928,SAMEA9098562,ERX7831514,ERR8268578,669762,Papaver_walpolei,3465,Papaveraceae,USA,TV201928
CDM:BBQ,TROM_V_202323,SAMEA9098563,ERX7831515,ERR8268579,406025,Saxifraga_adscendens,3792,Saxifragaceae,Norway,TV202323
CDM:ACB,TROM_V_202454,SAMEA9098564,ERX7831516,ERR8268580,204233,Phleum_phleoides,4479,Poaceae,Sweden,TV202454
CDM:AYO,TROM_V_202456,SAMEA9098565,ERX7831517,ERR8268581,20803,Oxytropis_campestris,3803,Fabaceae,Sweden,TV202456
CDM:BAE,TROM_V_202468,SAMEA9098566,ERX7831518,ERR8268582,502524,Viola_stagnina,24921,Violaceae,Sweden,TV202468
CDM:BIF,TROM_V_202478,SAMEA9098568,ERX7831519,ERR8268583,632760,Helianthemum_oelandicum,69450,Cistaceae,Sweden,TV202478
CDM:AWT,TROM_V_202650,SAMEA9098569,ERX7831520,ERR8268584,63678,Turritis_glabra,3700,Brassicaceae,Norway,TV202650
BXA:APT,TROM_V_202743,SAMEA9098570,ERX7831521,ERR8268585,1892838,Elymus_caninus_x_cf_Elymus_alaskanus_subsp_scandicus,4479,Poaceae,Norway,TV202743
BXA:BLF,TROM_V_202746,SAMEA9098571,ERX7831522,ERR8268586,912524,Carex_vacillans,4609,Cyperaceae,Norway,TV202746
CDM:BAX,TROM_V_202996,SAMEA9098572,ERX7831523,ERR8268587,228247,Stellaria_longifolia,3568,Caryophyllaceae,Norway,TV202996
BXA:CBT,TROM_V_21889,SAMEA9098573,ERX7831524,ERR8268588,254149,Bromus_ramosus,4479,Poaceae,Norway,TV21889
CDM:AYF,TROM_V_260040,SAMEA9098574,ERX7831525,ERR8268589,669799,Ranunculus_subborealis,3440,Ranunculaceae,Norway,TV260040
CDM:ADF,TROM_V_300330,SAMEA9098575,ERX7831526,ERR8268590,48115,Angelica_gmelinii,4037,Apiaceae,USA,TV300330
CDM:ALF,TROM_V_300432,SAMEA9098576,ERX7831527,ERR8268591,78191,Arabis_hirsuta,3700,Brassicaceae,USA,TV300432
CDM:BEB,TROM_V_3035,SAMEA9098577,ERX7831528,ERR8268592,92907,Cirsium_vulgare,4210,Asteraceae,Norway,TV3035
BXA:BTR,TROM_V_30772,SAMEA9098578,ERX7831529,ERR8268593,241228,Carex_rariflora,4609,Cyperaceae,Norway,TV30772
CDM:BAK,TROM_V_30780,SAMEA9098579,ERX7831530,ERR8268594,2835582,Taraxacum_cymbifolium,4210,Asteraceae,Norway,TV30780
CDM:AZU,TROM_V_33654,SAMEA9098580,ERX7831531,ERR8268595,221203,Hieracium_macranthum,4210,Asteraceae,Norway,TV33654
CDM:AZR,TROM_V_34543,SAMEA9098581,ERX7831532,ERR8268596,221204,Pilosella_officinarum,4210,Asteraceae,Norway,TV34543
BXA:CBL,TROM_V_350317,SAMEA9098582,ERX7831533,ERR8268597,234464,Carex_nigra,4609,Cyperaceae,Norway,TV350317
BXA:BAQ,TROM_V_351120,SAMEA9098583,ERX7831534,ERR8268598,669646,Carex_krausei,4609,Cyperaceae,Svalbard,TV351120
CDM:BBT,TROM_V_351220,SAMEA9098584,ERX7831535,ERR8268599,717487,Salix_myrsinifolia_subsp_kolaensis,3688,Salicaceae,Finland,TV351220
CDM:AOJ,TROM_V_36908,SAMEA9098585,ERX7831536,ERR8268600,239399,Campanula_barbata,4381,Campanulaceae,Norway,TV36908
CDM:BBU,TROM_V_36931,SAMEA9098586,ERX7831537,ERR8268601,77063,Salix_fragilis,3688,Salicaceae,Norway,TV36931
CDM:ACN,TROM_V_36939,SAMEA9098587,ERX7831538,ERR8268602,2005302,Corydalis_pumila,3465,Papaveraceae,Norway,TV36939
CDM:BHS,TROM_V_37436,SAMEA9098588,ERX7831539,ERR8268603,314612,Geranium_lanuginosum,4027,Geraniaceae,Sweden,TV37436
CDM:BAH,TROM_V_380004,SAMEA9098589,ERX7831540,ERR8268604,2835583,Taraxacum_maculigerum,4210,Asteraceae,Norway,TV380004
CDM:AAB,TROM_V_38283,SAMEA9098591,ERX7831541,ERR8268605,49456,Asarum_europaeum,2956716,Asaraceae,Norway,TV38283
CDM:AVZ,TROM_V_38328,SAMEA9098592,ERX7831542,ERR8268606,154499,Vicia_tetrasperma,3803,Fabaceae,Norway,TV38328
CDM:BCZ,TROM_V_38372,SAMEA9098593,ERX7831543,ERR8268607,271558,Cerastium_arvense,3568,Caryophyllaceae,Norway,TV38372
BXA:BAI,TROM_V_38388,SAMEA9098594,ERX7831544,ERR8268608,630096,Luzula_confusa,14101,Juncaceae,Norway,TV38388
CDM:AZQ,TROM_V_39316,SAMEA9098595,ERX7831545,ERR8268609,1155350,Pilosella_peleteriana,4210,Asteraceae,Norway,TV39316
CDM:BGB,TROM_V_39577,SAMEA9098596,ERX7831546,ERR8268610,669677,Epilobium_anagallidifolium,3934,Onagraceae,Norway,TV39577
CDM:AWJ,TROM_V_42476,SAMEA9098597,ERX7831547,ERR8268611,165339,Veronica_montana,156152,Plantaginaceae,Denmark,TV42476
CDM:AYH,TROM_V_44787,SAMEA9098599,ERX7831548,ERR8268612,286971,Ranunculus_platanifolius,3440,Ranunculaceae,Norway,TV44787
CDM:BCE,TROM_V_45046,SAMEA9098601,ERX7831549,ERR8268613,93824,Pyrola_chlorantha,4345,Ericaceae,Norway,TV45046
CDM:AXX,TROM_V_45916,SAMEA9098602,ERX7831550,ERR8268614,2835589,Ribes_spicatum_subsp_lapponicum,23066,Grossulariaceae,Norway,TV45916
CDM:AWF,TROM_V_46627,SAMEA9098603,ERX7831551,ERR8268615,1042225,Vicia_orobus,3803,Fabaceae,Norway,TV46627
BXA:CCT,TROM_V_47236,SAMEA9098604,ERX7831552,ERR8268616,19744,Stellaria_longipes,3568,Caryophyllaceae,Svalbard,TV47236
CDM:BAR,TROM_V_47350,SAMEA9098605,ERX7831553,ERR8268617,367337,Cornus_alba,42219,Cornaceae,Finland,TV47350
CDM:BII,TROM_V_47805,SAMEA9098606,ERX7831554,ERR8268618,115624,Herniaria_glabra,3568,Caryophyllaceae,Sweden,TV47805
CDM:BEN,TROM_V_47821,SAMEA9098607,ERX7831555,ERR8268619,46118,Corrigiola_litoralis,3568,Caryophyllaceae,Norway,TV47821
CDM:BJT,TROM_V_47824,SAMEA9098608,ERX7831556,ERR8268620,157639,Illecebrum_verticillatum,3568,Caryophyllaceae,Denmark,TV47824
CDM:AXJ,TROM_V_48574,SAMEA9098609,ERX7831557,ERR8268621,1132410,Teucrium_scordium,4136,Lamiaceae,Denmark,TV48574
CDM:AUK,TROM_V_49048,SAMEA9098610,ERX7831558,ERR8268622,4502,Bromus_secalinus,4479,Poaceae,Sweden,TV49048
CDM:BER,TROM_V_49744,SAMEA9098611,ERX7831559,ERR8268623,2835573,Cotoneaster_cinnabarinus,3745,Rosaceae,Russia,TV49744
CDM:ARQ,TROM_V_50792,SAMEA9098612,ERX7831560,ERR8268624,430623,Elymus_alaskanus,4479,Poaceae,Norway,TV50792
CDM:BBL,TROM_V_5146,SAMEA9098614,ERX7831561,ERR8268625,39917,Silene_tatarica,3568,Caryophyllaceae,Norway,TV5146
CDM:AHA,TROM_V_51853,SAMEA9098615,ERX7831562,ERR8268626,241641,Cladium_mariscus,4609,Cyperaceae,Denmark,TV51853
CDM:AWC,TROM_V_54023,SAMEA9098616,ERX7831563,ERR8268627,2835575,Vicia_sepium_subsp_montana,3803,Fabaceae,Norway,TV54023
CDM:BDI,TROM_V_54236,SAMEA9098617,ERX7831564,ERR8268628,642892,Chaerophyllum_prescottii,4037,Apiaceae,Finland,TV54236
CDM:BDH,TROM_V_54246,SAMEA9098618,ERX7831565,ERR8268629,109094,Chaerophyllum_aureum,4037,Apiaceae,Norway,TV54246
CDM:BDG,TROM_V_54253,SAMEA9098619,ERX7831566,ERR8268630,82082,Chaerophyllum_aromaticum,4037,Apiaceae,Sweden,TV54253
CDM:BCQ,TROM_V_54704,SAMEA9098620,ERX7831567,ERR8268631,363809,Polemonium_acutiflorum,24584,Polemoniaceae,Russia,TV54704
CDM:AWX,TROM_V_54863,SAMEA9098621,ERX7831568,ERR8268632,361984,Trifolium_spadiceum,3803,Fabaceae,Russia,TV54863
CDM:BCK,TROM_V_55382,SAMEA9098622,ERX7831569,ERR8268633,175104,Primula_vulgaris,4335,Primulaceae,Norway,TV55382
CDM:AWL,TROM_V_56434,SAMEA9098623,ERX7831570,ERR8268634,165328,Veronica_beccabunga,156152,Plantaginaceae,Norway,TV56434
CDM:BBV,TROM_V_56470,SAMEA9098624,ERX7831571,ERR8268635,470278,Salix_cinerea,3688,Salicaceae,Norway,TV56470
CDM:BBY,TROM_V_56471,SAMEA9098625,ERX7831572,ERR8268636,2071532,Rumex_pseudonatronatus,3615,Polygonaceae,Russia,TV56471
CDM:AYP,TROM_V_56926,SAMEA9098627,ERX7831573,ERR8268637,516948,Vaccinium_oxycoccos,4345,Ericaceae,Norway,TV56926
CDM:BGE,TROM_V_59188,SAMEA9098628,ERX7831574,ERR8268638,210355,Epilobium_hirsutum,3934,Onagraceae,Sweden,TV59188
CDM:BEM,TROM_V_59343,SAMEA9098629,ERX7831575,ERR8268639,1108809,Lepidium_coronopus,3700,Brassicaceae,Norway,TV59343
BXA:BSA,TROM_V_59406,SAMEA9098630,ERX7831576,ERR8268640,75065,Rubus_caesius,3745,Rosaceae,Norway,TV59406
CDM:AAD,TROM_V_59412,SAMEA9098631,ERX7831577,ERR8268641,436207,Arnica_montana,4210,Asteraceae,Norway,TV59412
CDM:ABB,TROM_V_59413,SAMEA9098632,ERX7831578,ERR8268642,239452,Jasione_montana,4381,Campanulaceae,Norway,TV59413
CDM:AOI,TROM_V_59429,SAMEA9098633,ERX7831579,ERR8268643,85178,Campanula_trachelium,4381,Campanulaceae,Norway,TV59429
CDM:AXK,TROM_V_59683,SAMEA9098634,ERX7831580,ERR8268644,53178,Teucrium_scorodonia,4136,Lamiaceae,Norway,TV59683
BXA:CMG,TROM_V_62450,SAMEA9098636,ERX7831581,ERR8268645,568979,Puccinellia_vahliana,4479,Poaceae,Svalbard,TV62450
CDM:BHL,TROM_V_62830,SAMEA9098637,ERX7831582,ERR8268646,2835590,Galium_spurium_subsp_vaillantii,24966,Rubiaceae,Norway,TV62830
